tx_hash,crypto_type,amount,fee,timestamp,sender_wallet,receiver_wallet,fraud
0x00001fa6,BTC,1.120038397022863,0.001245321623306217,2024-01-03 04:18:00,wallet_3999,wallet_4789,0
0x00002128,BNB,5.322030813160354,0.01412062543598005,2024-01-04 09:44:00,wallet_4116,wallet_1243,0
0x0000024c,BNB,4.62796539579499,0.005264185356945805,2024-01-04 03:11:00,wallet_3944,wallet_0598,0
0x00000d25,BNB,6.429103508462394,0.02539190744869864,2024-01-01 21:42:00,wallet_4499,wallet_4894,0
0x00000a6e,BTC,18.633966611880393,0.051886821037280054,2024-01-07 14:08:00,wallet_3361,wallet_0102,0
0x00000e05,BTC,8.3626678652841,0.034562945242923554,2024-01-07 18:03:00,wallet_4618,wallet_0462,0
0x00000022,ETH,8.218312262566839,0.03995033846257393,2024-01-06 18:48:00,wallet_3420,wallet_0773,0
0x0000001c,ETH,7.391744984116038,0.032334825811463,2024-01-05 13:50:00,wallet_0193,wallet_1977,0
0x00002169,USDT,8.319190585574853,0.036279266569216796,2024-01-06 08:45:00,wallet_0773,wallet_3377,0
0x00001fb5,BNB,3.127529126508308,0.0041012242212840715,2024-01-06 19:46:00,wallet_4161,wallet_3076,0
0x0000087a,ETH,2.0124919712367317,0.0041228505962936255,2024-01-04 18:11:00,wallet_0574,wallet_3101,0
0x000020b9,BTC,17.755091196984928,0.0765961655722749,2024-01-05 14:38:00,wallet_1596,wallet_4973,0
0x000015f4,ETH,24.929959855921602,0.09040600556382465,2024-01-04 05:43:00,wallet_2901,wallet_4613,0
0x00000379,USDT,7.749054794035039,0.015650019331850677,2024-01-04 05:18:00,wallet_1880,wallet_4131,0
0x00001959,BTC,19.518941648723967,0.032172708678815554,2024-01-03 16:38:00,wallet_2901,wallet_2162,0
0x00000cfa,BTC,10.49516978432405,0.018847845436311447,2024-01-01 20:03:00,wallet_4463,wallet_1136,0
0x000024b4,USDT,9.981604087538813,0.01403882097233608,2024-01-01 22:33:00,wallet_2664,wallet_3194,0
0x00000dba,BTC,13.725361644608585,0.062066973154532655,2024-01-07 08:20:00,wallet_3080,wallet_1945,0
0x00001144,ETH,2.399896911391718,0.007094123708482665,2024-01-01 07:59:00,wallet_1729,wallet_1667,0
0x0000209f,ETH,2.5437941319837605,0.008606194177594924,2024-01-07 16:31:00,wallet_1783,wallet_2444,0
0x000014f1,BTC,9.354209311009589,0.023127842588645937,2024-01-02 22:14:00,wallet_0471,wallet_2484,0
0x00000e95,ETH,2.624503124072817,0.010907699954655787,2024-01-03 17:09:00,wallet_1777,wallet_4532,0
0x000024f7,SOL,9.788804880147183,0.014865556585468159,2024-01-01 15:53:00,wallet_1235,wallet_4479,0
0x00001ba9,BNB,13.19146358007021,0.01524207796709154,2024-01-06 13:01:00,wallet_0307,wallet_2264,0
0x00000676,USDT,4.370489626263385,0.011771164016074464,2024-01-03 10:29:00,wallet_4369,wallet_3256,0
0x000013a8,SOL,8.555510856973047,0.01885765161980945,2024-01-04 22:48:00,wallet_1831,wallet_2256,0
0x000000df,SOL,26.253993177444503,0.03811829416770163,2024-01-01 20:47:00,wallet_0754,wallet_2441,0
0x000021b1,BTC,4.245599320880547,0.017079967586018787,2024-01-01 23:55:00,wallet_4069,wallet_1329,0
0x00001832,ETH,34.288892742443046,0.1376515894118557,2024-01-04 15:21:00,wallet_1173,wallet_0237,0
0x00000636,USDT,3.019163647858119,0.014157587565014016,2024-01-07 15:06:00,wallet_0080,wallet_4190,0
0x0000175e,USDT,13.798204583829277,0.06285811870911896,2024-01-03 04:36:00,wallet_0523,wallet_4146,0
0x00000cb8,SOL,9.88448514915894,0.034716627147240636,2024-01-04 06:22:00,wallet_0899,wallet_3045,0
0x00001a18,USDT,15.059706829609645,0.05060610985339867,2024-01-04 11:24:00,wallet_4659,wallet_1111,0
0x000012a2,ETH,4.216907446823613,0.017424084535806343,2024-01-05 22:23:00,wallet_3748,wallet_2914,0
0x00000885,USDT,6.69848759321291,0.015907173174038145,2024-01-01 22:59:00,wallet_0435,wallet_2812,0
0x00001a93,USDT,9.52704205486445,0.013210720940718684,2024-01-06 18:51:00,wallet_4353,wallet_3081,0
0x00001331,SOL,42.57815487625755,0.09275728781010015,2024-01-06 19:33:00,wallet_3004,wallet_2078,0
0x00001a82,ETH,1.278682013439965,0.00452589335224815,2024-01-06 15:29:00,wallet_2871,wallet_3369,0
0x000012b5,ETH,15.7841124572892,0.040346300547362435,2024-01-01 14:50:00,wallet_0346,wallet_1738,0
0x000004b9,BNB,10.62747578199149,0.039907730232429814,2024-01-01 21:50:00,wallet_3739,wallet_4762,0
0x000001a5,BTC,6.2158127247836354,0.020935175820466237,2024-01-02 00:58:00,wallet_0900,wallet_0188,0
0x00002224,BNB,1.3318216790625694,0.0031482683875470154,2024-01-02 05:31:00,wallet_4120,wallet_4557,0
0x000006aa,BTC,6.123130781802134,0.010902892411289581,2024-01-02 17:59:00,wallet_3517,wallet_1702,0
0x00000486,USDT,6.113901221092681,0.02754232914874707,2024-01-06 00:34:00,wallet_4557,wallet_3869,0
0x00000902,ETH,18.291469691406036,0.08305141807525641,2024-01-01 07:35:00,wallet_3010,wallet_4842,0
0x00000111,USDT,16.300033683055407,0.0794324538216286,2024-01-06 22:17:00,wallet_2771,wallet_2335,0
0x000000ab,BTC,3.6110838804756415,0.0037188822313942655,2024-01-07 12:52:00,wallet_2377,wallet_0533,0
0x00000f74,BTC,36.77493082637736,0.07055497585907984,2024-01-02 08:44:00,wallet_0349,wallet_3915,0
0x00001a28,BNB,6.307984692376947,0.020718293967091655,2024-01-04 08:57:00,wallet_2184,wallet_4984,0
0x00000c74,USDT,1.9010856737970696,0.005482975545094902,2024-01-06 20:09:00,wallet_3825,wallet_0977,0
0x00001fc4,BTC,6.545408456941718,0.015861842243380518,2024-01-02 04:45:00,wallet_1497,wallet_0197,0
0x000012c8,SOL,3.851479675727776,0.009345061510050628,2024-01-03 23:38:00,wallet_4910,wallet_0328,0
0x00001f93,ETH,9.701091152060295,0.044656229680512215,2024-01-04 22:16:00,wallet_2927,wallet_0364,0
0x0000061c,ETH,16.816529693149093,0.04447992606223864,2024-01-04 15:26:00,wallet_0844,wallet_3088,0
0x000006f6,BNB,8.385941893934472,0.026413478101495264,2024-01-03 19:26:00,wallet_3957,wallet_4429,0
0x0000034b,USDT,5.649079465930462,0.009543120289793764,2024-01-01 19:40:00,wallet_3597,wallet_3359,0
0x00002481,BTC,23.367451477796173,0.06255662312776167,2024-01-01 06:44:00,wallet_4983,wallet_4833,0
0x0000116d,SOL,4.931649971705462,0.022556343693932866,2024-01-04 08:45:00,wallet_4125,wallet_4711,0
0x00000388,ETH,8.35140795244485,0.02393427634379261,2024-01-06 11:36:00,wallet_1084,wallet_4856,0
0x00001717,BNB,35.282581754254494,0.03750415081965204,2024-01-03 10:14:00,wallet_4440,wallet_4802,0
0x000026de,USDT,87.97049182720471,0.5326770106789905,2024-01-07 17:10:00,wallet_3075,wallet_2380,1
0x00002451,USDT,8.21169607665296,0.023846774812573218,2024-01-04 13:15:00,wallet_2910,wallet_4559,0
0x0000060b,BNB,75.63300392229357,0.11314978990387652,2024-01-05 04:29:00,wallet_4367,wallet_4682,0
0x00000820,BNB,4.396701883434685,0.015485737510251394,2024-01-01 00:30:00,wallet_3654,wallet_0200,0
0x00002699,ETH,308.81202763540006,2.3975590023419397,2024-01-04 02:48:00,wallet_1363,wallet_2558,1
0x00000f91,SOL,4.118523389955053,0.005979678125770878,2024-01-07 09:30:00,wallet_4265,wallet_3366,0
0x000018f5,ETH,18.78977811112497,0.0388289948903528,2024-01-06 07:17:00,wallet_3195,wallet_2698,0
0x00001d9b,BNB,1.6292006406780883,0.00699266744114383,2024-01-04 15:16:00,wallet_4154,wallet_4665,0
0x0000241d,SOL,5.060428682933974,0.023412173874839827,2024-01-07 12:48:00,wallet_4339,wallet_0377,0
0x000019a7,SOL,7.158963946273481,0.012243721389947204,2024-01-07 20:19:00,wallet_1847,wallet_0618,0
0x0000200e,ETH,15.467267830819,0.04723361527186212,2024-01-02 04:55:00,wallet_3874,wallet_2920,0
0x00000eec,USDT,45.349763369026405,0.10959455131347802,2024-01-05 14:42:00,wallet_2125,wallet_1806,0
0x00000a56,ETH,2.838629153507727,0.01072455809311365,2024-01-03 12:56:00,wallet_0991,wallet_3867,0
0x00001166,BNB,3.778301577118694,0.008140008598636107,2024-01-04 04:33:00,wallet_2463,wallet_4636,0
0x00001bf7,ETH,9.77166277379197,0.01588835364689671,2024-01-01 07:21:00,wallet_3459,wallet_3772,0
0x0000201d,ETH,17.91913999456107,0.05945453962573662,2024-01-04 13:01:00,wallet_2003,wallet_1638,0
0x00002194,BTC,16.83035589522773,0.05090160655271282,2024-01-05 13:00:00,wallet_1216,wallet_4521,0
0x00002575,BTC,4.965523747681765,0.023885638822923157,2024-01-05 20:44:00,wallet_1050,wallet_2620,0
0x000017b7,BNB,0.8374196662218855,0.003609243336694833,2024-01-01 11:32:00,wallet_2233,wallet_4270,0
0x0000086b,USDT,4.046008258642597,0.0123819213833347,2024-01-03 03:58:00,wallet_0571,wallet_2872,0
0x00001a38,ETH,7.0631019430386335,0.027170717846557495,2024-01-07 04:08:00,wallet_4542,wallet_1432,0
0x00000e83,USDT,1.2008627154787275,0.0012435933075418952,2024-01-05 22:20:00,wallet_2939,wallet_3941,0
0x00000fd9,USDT,7.5381079205445545,0.01818662260757392,2024-01-07 20:51:00,wallet_3782,wallet_1022,0
0x00001740,USDT,141.03116963037905,0.704206507067941,2024-01-03 12:22:00,wallet_4564,wallet_2489,0
0x00000c1e,ETH,17.463191766734795,0.03170220160559998,2024-01-07 21:56:00,wallet_4137,wallet_2024,0
0x0000022e,USDT,8.021783808336595,0.008623774402661575,2024-01-07 00:30:00,wallet_4704,wallet_3915,0
0x00001202,ETH,1.2150700019050769,0.0013599908231496252,2024-01-04 15:25:00,wallet_2327,wallet_1893,0
0x00001b42,SOL,6.656363700166722,0.013505818840886606,2024-01-04 00:58:00,wallet_0621,wallet_0387,0
0x0000059c,BNB,7.430450755892865,0.03585878180628853,2024-01-03 08:32:00,wallet_1809,wallet_2849,0
0x000001fb,SOL,3.9461718339041085,0.0040160102121660265,2024-01-07 22:06:00,wallet_2465,wallet_1604,0
0x0000074d,SOL,4.484649766429713,0.0213817967412884,2024-01-01 19:57:00,wallet_4510,wallet_1372,0
0x000002f3,BNB,2.225125389004617,0.0031420641023727474,2024-01-05 09:00:00,wallet_2789,wallet_0168,0
0x0000152b,ETH,12.874928633231729,0.0345364557990737,2024-01-02 14:59:00,wallet_3134,wallet_0091,0
0x00000fd2,USDT,11.255142655835618,0.024024328298896974,2024-01-02 19:59:00,wallet_0981,wallet_2219,0
0x00001f99,ETH,7.527950786448098,0.022129199863261544,2024-01-06 15:28:00,wallet_4696,wallet_1220,0
0x00000efc,BNB,19.224127784053096,0.06737040492995165,2024-01-04 06:26:00,wallet_2988,wallet_0789,0
0x00000846,ETH,5.4405406483458,0.02506866482996189,2024-01-06 23:13:00,wallet_4920,wallet_0661,0
0x00001808,BTC,4.384734124886014,0.011510296726192287,2024-01-06 00:50:00,wallet_1259,wallet_3391,0
0x00001e80,BTC,6.542029196697361,0.008281078915966158,2024-01-05 20:19:00,wallet_0323,wallet_3640,0
0x000001f5,BTC,4.412751472062873,0.009864099882481615,2024-01-05 07:33:00,wallet_2256,wallet_2691,0
0x00001873,BTC,4.9829986121439624,0.02326391973589028,2024-01-01 10:43:00,wallet_2200,wallet_2199,0
0x0000260f,BNB,27.31077215108945,0.21700888949814864,2024-01-04 10:53:00,wallet_3126,wallet_0748,1
0x00000603,BTC,7.788756821008778,0.0328247301527183,2024-01-03 03:00:00,wallet_4944,wallet_0706,0
0x000017fd,USDT,23.963455188811793,0.031116418277813893,2024-01-05 16:42:00,wallet_2788,wallet_1977,0
0x000004bb,USDT,8.144818798058552,0.03147001537741261,2024-01-05 16:54:00,wallet_4464,wallet_4305,0
0x000023a2,BNB,29.83811847062614,0.11765759262033118,2024-01-02 18:40:00,wallet_2914,wallet_2571,0
0x000002a0,USDT,9.289704796593757,0.036810170785864585,2024-01-06 10:11:00,wallet_0812,wallet_3527,0
0x00000d31,ETH,3.5525425973114158,0.01477812664610256,2024-01-02 23:27:00,wallet_3880,wallet_3735,0
0x0000224f,BTC,3.1349766463808444,0.01252466178578194,2024-01-01 06:30:00,wallet_3753,wallet_0975,0
0x000005b8,USDT,4.86539148513163,0.009046690121674564,2024-01-01 21:25:00,wallet_4898,wallet_3165,0
0x000004a8,USDT,4.649176662577292,0.017560785305926488,2024-01-07 13:56:00,wallet_1393,wallet_1614,0
0x00001b48,BTC,4.051497120111796,0.008017896983697374,2024-01-03 15:13:00,wallet_2984,wallet_4438,0
0x00000750,BNB,11.345146480782228,0.015590544885880457,2024-01-03 00:55:00,wallet_4824,wallet_0044,0
0x00000e06,SOL,20.869705617419374,0.021152730447176825,2024-01-01 12:36:00,wallet_0987,wallet_3316,0
0x00001a46,BTC,8.209236981060041,0.02868860296871807,2024-01-03 04:38:00,wallet_1835,wallet_4381,0
0x000001f9,USDT,9.176238714723816,0.024802548209163288,2024-01-01 07:30:00,wallet_2329,wallet_0310,0
0x00001fb6,ETH,2.3034684230733364,0.00969555640629235,2024-01-01 04:03:00,wallet_2292,wallet_4473,0
0x000001fa,BNB,7.5575594431871895,0.0162776445675622,2024-01-05 08:49:00,wallet_0393,wallet_2569,0
0x000024e9,SOL,30.78676535413695,0.07857875381172608,2024-01-07 00:51:00,wallet_3297,wallet_1627,0
0x00001bdb,BTC,8.242205458892789,0.026598350406444784,2024-01-05 15:41:00,wallet_3576,wallet_3518,0
0x000012c7,BNB,8.581833250347048,0.020585746673917958,2024-01-04 05:48:00,wallet_0044,wallet_4049,0
0x00001c87,BTC,2.3833839705321305,0.006211194329398402,2024-01-04 11:20:00,wallet_4648,wallet_2990,0
0x000006ed,BTC,11.383117458723692,0.027748698503409355,2024-01-02 20:40:00,wallet_1680,wallet_2674,0
0x00001ac6,BTC,28.406990681923016,0.0917357936069874,2024-01-04 22:19:00,wallet_1750,wallet_2920,0
0x0000132a,SOL,7.844492810154881,0.03582829864651876,2024-01-01 04:32:00,wallet_4821,wallet_4381,0
0x0000031d,ETH,2.761088026985076,0.005374066343486432,2024-01-07 05:06:00,wallet_1936,wallet_2399,0
0x00002251,ETH,3.5139084332337487,0.009788710999852644,2024-01-05 22:44:00,wallet_3829,wallet_0859,0
0x00001b9e,ETH,4.984673583238913,0.013221148480119117,2024-01-02 15:41:00,wallet_2887,wallet_1191,0
0x00000b0d,ETH,7.0790771202783205,0.026470113450120177,2024-01-07 01:13:00,wallet_2264,wallet_4270,0
0x00002467,BNB,22.650332493054425,0.07298118352442053,2024-01-01 17:57:00,wallet_4194,wallet_2560,0
0x00002221,BNB,25.092943853527057,0.05030432369582688,2024-01-07 01:53:00,wallet_2262,wallet_2557,0
0x00000138,BNB,14.733791047921642,0.03534079095750155,2024-01-07 00:23:00,wallet_1026,wallet_2932,0
0x000002ea,BTC,3.4016268459651005,0.007870809270747297,2024-01-04 12:09:00,wallet_0015,wallet_0651,0
0x00000df1,SOL,10.761844913823275,0.02804826591985879,2024-01-03 20:11:00,wallet_0500,wallet_4613,0
0x00000316,USDT,19.73752342162857,0.056361656154084755,2024-01-06 07:16:00,wallet_2582,wallet_2534,0
0x000009ac,SOL,20.82483416604818,0.09587072922190981,2024-01-03 11:26:00,wallet_4176,wallet_4806,0
0x0000246d,USDT,4.698904749638177,0.015548688165864749,2024-01-03 08:59:00,wallet_1108,wallet_4380,0
0x00000a0a,USDT,5.2868598399536975,0.00604389132683669,2024-01-01 11:18:00,wallet_3986,wallet_4563,0
0x000014a6,BNB,3.9177223479182297,0.009779076711222799,2024-01-06 10:47:00,wallet_0518,wallet_3261,0
0x0000145f,SOL,15.43549934561506,0.045591095234583164,2024-01-07 19:36:00,wallet_2057,wallet_3481,0
0x00000873,USDT,23.78210861377402,0.08610374914702795,2024-01-05 12:20:00,wallet_2922,wallet_3760,0
0x000019b1,SOL,2.8230467721077117,0.012812617007567854,2024-01-03 12:37:00,wallet_3723,wallet_4311,0
0x00002101,SOL,8.97336178487813,0.034921138059577826,2024-01-06 11:44:00,wallet_2803,wallet_3123,0
0x0000017c,USDT,3.270364105450012,0.004021328675053569,2024-01-05 06:56:00,wallet_0714,wallet_0593,0
0x0000213c,ETH,56.99276783345219,0.21015500293124645,2024-01-07 10:30:00,wallet_0637,wallet_1297,0
0x0000050c,USDT,13.164438876324448,0.027561400685921854,2024-01-03 09:50:00,wallet_0201,wallet_3293,0
0x00000778,SOL,3.9536662385218277,0.012711170911558907,2024-01-01 17:02:00,wallet_2078,wallet_3335,0
0x00000257,BTC,17.158791884363758,0.04608975892619369,2024-01-01 09:03:00,wallet_0416,wallet_2504,0
0x00000f34,SOL,4.66856655794201,0.012468108823056278,2024-01-02 19:09:00,wallet_3084,wallet_2838,0
0x0000102d,ETH,2.998505833956685,0.009318765325999715,2024-01-07 14:31:00,wallet_1705,wallet_3908,0
0x00000674,USDT,39.35417072902083,0.06823610109710071,2024-01-05 08:33:00,wallet_0575,wallet_0394,0
0x00001468,ETH,4.6030438503364355,0.010117087238809497,2024-01-06 07:38:00,wallet_0957,wallet_1104,0
0x00000765,BNB,10.94965127329129,0.029703735377880548,2024-01-01 10:05:00,wallet_0139,wallet_1714,0
0x00000798,BTC,15.10602486891974,0.05825929356516362,2024-01-06 22:15:00,wallet_4735,wallet_2600,0
0x00000d43,SOL,3.592195372877448,0.007702729528934611,2024-01-02 23:41:00,wallet_2113,wallet_1688,0
0x00001567,USDT,3.174949813168295,0.0062914989809776485,2024-01-05 03:41:00,wallet_2981,wallet_4095,0
0x00002629,BTC,21.11058526811407,0.11360524324329509,2024-01-01 04:22:00,wallet_4563,wallet_0531,1
0x00000177,BTC,0.6816032749617553,0.0025377196145327315,2024-01-06 15:46:00,wallet_1929,wallet_0558,0
0x000007ae,SOL,2.4501548402221713,0.008372743557790078,2024-01-01 23:12:00,wallet_1700,wallet_0712,0
0x00000f75,ETH,3.085722899109758,0.013961938555203682,2024-01-01 15:01:00,wallet_4026,wallet_3113,0
0x00001bdf,ETH,6.080211530538166,0.006090070111747135,2024-01-07 02:10:00,wallet_2475,wallet_1144,0
0x00001d36,USDT,6.621705545878196,0.013368063048049243,2024-01-01 20:43:00,wallet_3702,wallet_4015,0
0x00001199,BNB,7.176499479153379,0.011924077947915682,2024-01-06 05:51:00,wallet_0964,wallet_1225,0
0x0000256c,SOL,5.032283414044065,0.014878290666507707,2024-01-04 14:28:00,wallet_2967,wallet_4912,0
0x000014a8,USDT,9.01837718794155,0.04291998689974035,2024-01-05 00:53:00,wallet_4257,wallet_3809,0
0x000005bf,SOL,6.076501985853642,0.013951310963801249,2024-01-02 13:01:00,wallet_3814,wallet_4058,0
0x00000d12,BTC,3.6473788508539595,0.0037834605483328316,2024-01-04 20:46:00,wallet_3345,wallet_1215,0
0x0000186d,ETH,20.426254195833355,0.02356086278240186,2024-01-06 03:09:00,wallet_0914,wallet_2748,0
0x00000b25,ETH,59.30049151087241,0.17692987367779017,2024-01-03 19:04:00,wallet_4793,wallet_4662,0
0x0000231c,ETH,7.742691672718165,0.03188191098216289,2024-01-02 21:13:00,wallet_1055,wallet_2445,0
0x0000262f,BNB,43.28092637328337,0.32779845588701606,2024-01-02 06:02:00,wallet_0907,wallet_4634,1
0x0000193b,SOL,9.866968713431392,0.03289670093322247,2024-01-03 19:25:00,wallet_2848,wallet_2173,0
0x00000fde,SOL,2.705810150670648,0.0033821702986278524,2024-01-03 00:58:00,wallet_4658,wallet_3771,0
0x000016e7,BNB,4.2314421537539095,0.014403321045982645,2024-01-07 02:52:00,wallet_2018,wallet_1698,0
0x000010d2,SOL,1.7582392652849768,0.002563171145094538,2024-01-02 12:03:00,wallet_0647,wallet_3601,0
0x0000130d,SOL,0.5940904246072257,0.0016379982673618318,2024-01-07 03:15:00,wallet_0372,wallet_4769,0
0x00001c51,USDT,40.65827375066853,0.1886934148495395,2024-01-01 15:23:00,wallet_4886,wallet_2772,0
0x00001499,BTC,15.534130166969325,0.06772285460545555,2024-01-01 04:58:00,wallet_4630,wallet_2149,0
0x00000f96,USDT,0.5335761534170972,0.000805288160345165,2024-01-07 20:15:00,wallet_1026,wallet_2505,0
0x00000419,SOL,7.518205286309704,0.032100995059421544,2024-01-02 23:54:00,wallet_3330,wallet_1053,0
0x0000181f,USDT,14.94540712450722,0.038727127618289496,2024-01-03 15:43:00,wallet_3977,wallet_3713,0
0x00001b0e,USDT,5.186201333062944,0.005648577472072005,2024-01-05 01:03:00,wallet_1145,wallet_4632,0
0x00001eb8,SOL,18.928111248126925,0.09032299007097368,2024-01-03 06:31:00,wallet_3709,wallet_0118,0
0x000007f3,USDT,3.297482167133479,0.006123533364401524,2024-01-03 04:08:00,wallet_4849,wallet_0303,0
0x00000fc7,BTC,5.2672664579092965,0.007933873086576669,2024-01-04 02:29:00,wallet_1214,wallet_1323,0
0x00001adb,ETH,3.3097908318246896,0.015733098438095113,2024-01-07 05:20:00,wallet_0063,wallet_3243,0
0x0000248a,BNB,9.561037975694804,0.04431929730765014,2024-01-03 17:25:00,wallet_0363,wallet_0525,0
0x000007b4,ETH,4.212228730413078,0.009877251456623897,2024-01-02 11:33:00,wallet_0984,wallet_3649,0
0x000013d0,USDT,2.9134060081268567,0.004540431178670866,2024-01-04 12:27:00,wallet_0882,wallet_2217,0
0x00000833,BTC,15.335027777569877,0.05511728809867551,2024-01-05 13:16:00,wallet_2620,wallet_0451,0
0x000005db,BTC,1.7116414382686804,0.007109872799698669,2024-01-03 06:55:00,wallet_3837,wallet_1891,0
0x0000258c,BNB,10.083887938056016,0.0394059913705535,2024-01-06 18:31:00,wallet_1500,wallet_2035,0
0x0000028c,SOL,8.768540065866114,0.015758441953672396,2024-01-02 06:51:00,wallet_3411,wallet_0208,0
0x000000aa,USDT,8.801197015856653,0.02573524101067574,2024-01-01 16:33:00,wallet_4444,wallet_3689,0
0x00000ff5,USDT,1.706618309385077,0.004015640289767066,2024-01-04 18:12:00,wallet_0504,wallet_1278,0
0x000000f2,ETH,9.399634262133207,0.037921169741868696,2024-01-01 01:20:00,wallet_2165,wallet_3261,0
0x0000164e,SOL,8.613491174520062,0.041454421824822486,2024-01-07 01:50:00,wallet_0501,wallet_0010,0
0x00001b3c,BTC,3.821896973850731,0.012320966231570906,2024-01-02 03:24:00,wallet_2500,wallet_2456,0
0x00000ac4,BNB,48.6835286233663,0.11984386153271072,2024-01-07 05:43:00,wallet_2435,wallet_1350,0
0x00001ae4,ETH,2.897749667325341,0.01137820090997498,2024-01-07 08:27:00,wallet_2891,wallet_3418,0
0x00001546,ETH,2.3171270008342715,0.009607678092457229,2024-01-04 23:29:00,wallet_4273,wallet_1233,0
0x0000081c,BNB,19.491542020254286,0.06092860747679888,2024-01-06 02:41:00,wallet_1413,wallet_3845,0
0x00001007,SOL,6.1324577647576115,0.014644958520305201,2024-01-05 23:38:00,wallet_4293,wallet_4381,0
0x00002557,SOL,1.6009386754539894,0.0018763299318927905,2024-01-01 14:11:00,wallet_1400,wallet_4678,0
0x00001d93,BNB,18.45782210256876,0.07036410058536306,2024-01-05 08:16:00,wallet_0771,wallet_3503,0
0x000024fa,SOL,9.383069576131692,0.028873317114344765,2024-01-04 08:46:00,wallet_3852,wallet_0489,0
0x0000131e,SOL,9.873728533304122,0.03984346435016181,2024-01-07 17:45:00,wallet_4742,wallet_1142,0
0x00001a24,BTC,17.936897906139112,0.06328216559390122,2024-01-04 12:59:00,wallet_0195,wallet_0464,0
0x00001f76,USDT,4.407294439358248,0.01549795295556851,2024-01-06 00:46:00,wallet_4354,wallet_0349,0
0x0000150d,ETH,10.339500583094857,0.04122886797893277,2024-01-04 08:14:00,wallet_2130,wallet_0204,0
0x0000249d,SOL,18.906839340593777,0.05265398445922723,2024-01-02 02:21:00,wallet_0645,wallet_1623,0
0x00001f55,BTC,2.8949881058682596,0.0032342322273478143,2024-01-07 19:41:00,wallet_3500,wallet_2020,0
0x0000219c,USDT,15.700313112455387,0.020959707768487552,2024-01-04 17:06:00,wallet_0098,wallet_0028,0
0x00001180,USDT,0.9571077136177297,0.0042306588977765215,2024-01-04 02:46:00,wallet_1027,wallet_4588,0
0x00002086,BNB,3.8709058455909124,0.01347343774947251,2024-01-01 22:47:00,wallet_3690,wallet_4186,0
0x00000fee,BTC,3.3212484301173855,0.01605944959959157,2024-01-05 11:15:00,wallet_2150,wallet_3107,0
0x00000280,BNB,5.991863994248475,0.02132823732501628,2024-01-01 04:25:00,wallet_1399,wallet_4107,0
0x000004f6,BNB,5.484554125652636,0.014968491576625942,2024-01-03 19:56:00,wallet_4141,wallet_0775,0
0x00000ada,BTC,14.900190702313637,0.027524235067614988,2024-01-01 19:53:00,wallet_0592,wallet_4463,0
0x00002519,BTC,12.077980378254386,0.049741689527708924,2024-01-06 14:42:00,wallet_0438,wallet_3617,0
0x00000f15,USDT,8.206443026277038,0.03238411704692397,2024-01-05 09:24:00,wallet_1387,wallet_0880,0
0x00000d98,BNB,2.7881152836067185,0.010860420682559152,2024-01-04 21:35:00,wallet_1130,wallet_1596,0
0x000005fe,BNB,6.636023163470156,0.031326170139850895,2024-01-03 22:54:00,wallet_2074,wallet_2655,0
0x00000145,BNB,1.4047858443909345,0.004005264704064602,2024-01-05 17:46:00,wallet_0740,wallet_4748,0
0x00000922,SOL,7.656155729529356,0.03814171504115769,2024-01-03 23:05:00,wallet_2814,wallet_2508,0
0x00000f8c,SOL,6.935174232105434,0.007514632834814054,2024-01-06 07:43:00,wallet_1997,wallet_4158,0
0x00001add,BTC,14.651269318345484,0.02766308344874038,2024-01-05 23:36:00,wallet_2812,wallet_1715,0
0x00000fd6,ETH,13.491287424022099,0.02683083394101376,2024-01-06 03:13:00,wallet_0921,wallet_1412,0
0x000008bd,BNB,14.223513748222352,0.03367808805103734,2024-01-07 20:32:00,wallet_2377,wallet_1302,0
0x00001bc2,SOL,7.236676401196796,0.023993326940875317,2024-01-07 11:36:00,wallet_3665,wallet_4272,0
0x000025c4,BNB,2.8018460801902463,0.008127906048423283,2024-01-01 13:04:00,wallet_4562,wallet_3898,0
0x00001289,SOL,18.372239225462728,0.030387338771076487,2024-01-01 21:08:00,wallet_0368,wallet_1980,0
0x00000360,USDT,48.29859388886312,0.16626903293177733,2024-01-04 09:19:00,wallet_4207,wallet_2037,0
0x0000183b,SOL,6.4866841202045,0.006917888027026134,2024-01-04 22:45:00,wallet_3401,wallet_3727,0
0x00001584,BTC,51.532651445364955,0.08696136090937925,2024-01-02 13:33:00,wallet_3055,wallet_2122,0
0x00001d05,BTC,15.969663047864433,0.06943168502922026,2024-01-04 14:41:00,wallet_3154,wallet_1154,0
0x00000173,ETH,9.032916205469212,0.03199784477130709,2024-01-06 03:08:00,wallet_3588,wallet_0081,0
0x00001898,SOL,2.062163034084989,0.003893037622613419,2024-01-03 16:26:00,wallet_4444,wallet_0846,0
0x000015af,BTC,4.152369970363903,0.01197284283317399,2024-01-05 02:04:00,wallet_4034,wallet_4582,0
0x0000165b,USDT,0.6816687132867595,0.002294563977316027,2024-01-01 10:09:00,wallet_0525,wallet_3660,0
0x0000170b,USDT,8.11593216396655,0.010357415216637833,2024-01-01 11:20:00,wallet_1353,wallet_0436,0
0x00002447,USDT,9.278009230899029,0.01768912945565762,2024-01-03 09:52:00,wallet_3340,wallet_4641,0
0x00001ebf,ETH,10.666909725542112,0.011511045133491694,2024-01-07 19:31:00,wallet_1896,wallet_2760,0
0x0000093c,ETH,2.9389482532242908,0.0060118625350958944,2024-01-03 11:00:00,wallet_0103,wallet_1348,0
